Rank,CustomerID,prob_no_churn,prob_churn,y_pred
39,1894-IGFSG,0.506049182158037,0.49395081784196304,0
40,3961-SXAXY,0.5068502637757395,0.49314973622426045,0
41,3647-GMGDH,0.5072124400229082,0.4927875599770918,0
42,8280-MQRQN,0.5072616535564825,0.4927383464435176,0
43,6946-LMSQS,0.5073244489378964,0.4926755510621036,0
44,3137-LUPIX,0.5075415907946196,0.4924584092053804,0
45,9851-QXEEQ,0.5075582450107019,0.49244175498929815,0
46,8519-QJGJD,0.5076576921354543,0.4923423078645457,0
47,1689-YQBYY,0.5076756904923244,0.4923243095076756,0
48,3951-NJCVI,0.5077728044179592,0.4922271955820408,0
49,0147-ESWWR,0.507991056238186,0.49200894376181403,0
50,6017-PPLPX,0.508054266368487,0.4919457336315129,0
51,5482-VXSXJ,0.5080848962907307,0.49191510370926933,0
52,6317-YPKDH,0.5081694117192876,0.4918305882807123,0
53,1471-GIQKQ,0.5083285241298467,0.4916714758701532,0
54,6135-OZQVA,0.5083555709552146,0.49164442904478545,0
55,5626-MGTUK,0.5085344782133935,0.4914655217866065,0
56,6650-VJONK,0.5085831699866123,0.4914168300133876,0
57,7422-WNBTY,0.5089779590424715,0.4910220409575286,0
58,7020-OZKXZ,0.5093389226322844,0.4906610773677156,0
59,8601-QACRS,0.5093848626662985,0.4906151373337016,0
60,9889-TMAHG,0.5098388631433128,0.4901611368566871,0
61,5759-RCVCB,0.5103296040910156,0.4896703959089844,0
62,3096-JRDSO,0.510391023716456,0.48960897628354405,0
63,0708-LGSMF,0.5105483947628503,0.4894516052371497,0
64,8634-MPHTR,0.5108231068502462,0.48917689314975377,0
65,0601-WZHJF,0.5109631193066948,0.48903688069330514,0
66,8982-NHAVY,0.5110034196287963,0.4889965803712038,0
67,5959-BELXA,0.511138422366826,0.4888615776331739,0
68,7326-RIGQZ,0.5112170679453513,0.48878293205464873,0
69,0354-WYROK,0.511263639001601,0.48873636099839907,0
70,5899-OUVKV,0.5115176530778534,0.48848234692214665,0
71,9552-TGUZV,0.511631132228928,0.488368867771072,0
72,9026-LHEVG,0.5116433535278113,0.48835664647218874,0
73,6047-YHPVI,0.511680732860116,0.48831926713988405,0
74,3627-FHKBK,0.5120841846482056,0.48791581535179446,0
75,0682-USIXD,0.5122300994883965,0.4877699005116035,0
76,7242-QZLXF,0.5122872385186374,0.48771276148136256,0
77,1258-YMZNM,0.5123885114599493,0.4876114885400506,0
78,7979-CORPM,0.5126243337140901,0.4873756662859099,0
79,2697-NQBPF,0.5126448168894691,0.48735518311053094,0
80,5022-KVDQT,0.5128629409149706,0.48713705908502936,0
81,7395-IGJOS,0.5129546859731642,0.4870453140268358,0
82,8818-DOPVL,0.5129636670794944,0.4870363329205057,0
83,5692-FPTAH,0.5133778339396107,0.4866221660603893,0
84,9620-ENEJV,0.5133820259599571,0.486617974040043,0
85,9026-RNUJS,0.5133968257027677,0.48660317429723227,0
86,7495-OOKFY,0.5135630170664138,0.4864369829335862,0
87,4433-JCGCG,0.5140614152829479,0.48593858471705204,0
88,4237-RLAQD,0.5140758129743415,0.48592418702565854,0
89,4537-DKTAL,0.5145085198342665,0.4854914801657335,0
90,5133-POWUA,0.5148713446009112,0.4851286553990888,0
91,1346-UFHAX,0.514887799722024,0.485112200277976,0
92,0207-MDKNV,0.5149975149450208,0.48500248505497917,0
93,6217-TOWGS,0.5150159677140802,0.4849840322859198,0
94,6559-PDZLR,0.5150249172970888,0.48497508270291123,0
95,3987-KQDDU,0.5152151392365697,0.4847848607634303,0
96,5968-VXZLG,0.515434372847638,0.48456562715236196,0
97,6595-COKXZ,0.5155559686850875,0.48444403131491254,0
98,2694-CIUMO,0.5159004267331662,0.4840995732668338,0
99,0927-LCSMG,0.5159473153257093,0.4840526846742908,0
100,1660-HSOOQ,0.5159494761008165,0.4840505238991835,0
101,1907-YLNYW,0.5159775877977588,0.4840224122022411,0
102,7718-RXDGG,0.5161529235116243,0.48384707648837566,0
103,0322-CHQRU,0.5168794808280364,0.4831205191719636,0
104,2862-PFNIK,0.5169368280169033,0.48306317198309673,0
105,9895-VFOXH,0.5170469221494673,0.4829530778505327,0
106,7503-QQRVF,0.5171276105515684,0.4828723894484316,0
107,6557-BZXLQ,0.5171374023231319,0.4828625976768681,0
108,8802-UNOJF,0.5172838230999506,0.4827161769000495,0
109,5950-AAAGJ,0.5173579255024361,0.48264207449756397,0
110,1304-BCCFO,0.5174083324538368,0.4825916675461632,0
111,9117-SHLZX,0.5174630367944365,0.4825369632055635,0
112,6518-LGAOV,0.5175917317172811,0.48240826828271893,0
113,6692-UDPJC,0.5179350824577427,0.4820649175422574,0
114,9512-UIBFX,0.5183227507433394,0.4816772492566606,0
115,3439-GVUSX,0.518509680318674,0.481490319681326,0
116,6402-EJMWF,0.5185481277408391,0.48145187225916086,0
117,4803-AXVYP,0.5186971935385207,0.48130280646147927,0
118,5143-EGQFK,0.5187383383768631,0.4812616616231369,0
119,3644-QXEHN,0.5190781997946057,0.4809218002053944,0
120,9600-UDOPK,0.5191727532265966,0.48082724677340344,0
121,6581-NQCBA,0.5195856165639929,0.48041438343600706,0
122,9214-EKVXR,0.5198072750285261,0.48019272497147386,0
123,0887-HJGAR,0.5201971563619467,0.4798028436380532,0
124,8180-AKMJV,0.5206659328835379,0.47933406711646215,0
125,0082-LDZUE,0.5207486019370398,0.4792513980629603,0
126,0641-EVBOJ,0.5209905127985854,0.47900948720141456,0
127,1845-ZLLIG,0.5216310264131857,0.4783689735868143,0
128,8260-NGFNY,0.5217718785290676,0.4782281214709324,0
129,1751-NCDLI,0.5220529245705503,0.47794707542944964,0
130,7077-XJMET,0.5222864445002686,0.47771355549973143,0
131,3855-ONCAR,0.5225287551967875,0.47747124480321246,0
132,7967-HYCDE,0.5225471281005397,0.4774528718994603,0
133,3164-AALRN,0.5226941253326299,0.47730587466737007,0
134,7924-GJZFI,0.5231585168050918,0.4768414831949081,0
135,3540-RZJYU,0.5233892138282985,0.4766107861717015,0
136,7928-VJYAB,0.5239755812626676,0.47602441873733237,0
137,6218-KNUBD,0.5242281386212784,0.4757718613787216,0
138,3566-HJGPK,0.5243361808489488,0.4756638191510511,0
139,3874-EQOEP,0.5243646475550199,0.4756353524449801,0
140,5609-IMCGG,0.5248206515524922,0.4751793484475077,0
141,0320-JDNQG,0.5253290645477922,0.4746709354522079,0
142,1077-HUUJM,0.5256205152471009,0.47437948475289915,0
143,0541-FITGH,0.525688290180109,0.47431170981989096,0
144,2372-HWUHI,0.5256906902568377,0.4743093097431623,0
145,9667-TKTVZ,0.5261666683779191,0.4738333316220809,0
146,5649-VUKMC,0.5262724584946368,0.4737275415053632,0
147,3096-IZETN,0.526334897004421,0.473665102995579,0
148,5981-ZVXOT,0.526532746834375,0.47346725316562505,0
149,8824-RWFXJ,0.5265569448845928,0.4734430551154072,0
150,3672-YITQD,0.5267853285264008,0.47321467147359925,0
151,6591-QGOYB,0.5268822981362514,0.4731177018637486,0
152,8950-MTZNV,0.5269993275165814,0.47300067248341854,0
153,2103-ZRXFN,0.527162552527517,0.4728374474724831,0
154,8167-GJLRN,0.5277764823534843,0.47222351764651566,0
155,0634-SZPQA,0.5287474205823037,0.47125257941769627,0
156,5226-NOZFC,0.5289596772732044,0.4710403227267956,0
157,1122-JWTJW,0.529069696385938,0.4709303036140619,0
158,3278-FSIXX,0.5293226799511244,0.4706773200488756,0
159,3797-FKOGQ,0.529884468289318,0.470115531710682,0
160,5016-IBERQ,0.5299610314631396,0.4700389685368604,0
161,4226-KKDON,0.5299717310819834,0.47002826891801663,0
162,9643-AVVWI,0.5300675209637906,0.4699324790362093,0
163,1849-RJYIG,0.530159209947028,0.4698407900529719,0
164,7663-RGWBC,0.5302786846681444,0.46972131533185557,0
165,0374-IOEGQ,0.5303771259976263,0.4696228740023737,0
166,4671-LXRDQ,0.5305067437713267,0.4694932562286733,0
167,9927-DSWDF,0.530658100774204,0.469341899225796,0
168,6416-YJTTB,0.531346355287867,0.46865364471213306,0
169,4959-JOSRX,0.5316726758951777,0.4683273241048222,0
170,6078-VESFR,0.5322616708638674,0.46773832913613256,0
171,2637-FKFSY,0.5325875598620864,0.46741244013791355,0
172,0015-UOCOJ,0.5329660338848248,0.46703396611517517,0
173,4625-EWPTF,0.533080007432154,0.46691999256784594,0
174,4704-ERYFC,0.5335610622757239,0.4664389377242762,0
175,3969-GYXEL,0.5337309121002608,0.4662690878997392,0
176,4931-TRZWN,0.5339004043980189,0.4660995956019811,0
177,5568-DMXZS,0.5339150489379272,0.46608495106207276,0
178,2232-DMLXU,0.5340890992832303,0.46591090071676966,0
179,1226-UDFZR,0.5343367116052467,0.4656632883947534,0
180,3413-BMNZE,0.5343737993684974,0.4656262006315026,0
181,7855-DIWPO,0.5346543437396943,0.46534565626030566,0
182,0778-NELLA,0.5346970679587548,0.46530293204124523,0
183,7562-UXTPG,0.5350973046423756,0.4649026953576244,0
184,9992-UJOEL,0.5351606575426477,0.46483934245735226,0
185,7072-MBHEV,0.5353649187621988,0.4646350812378012,0
186,9508-ILZDG,0.5355002493882915,0.46449975061170845,0
187,1777-JYQPJ,0.5359167685141444,0.4640832314858556,0
188,6693-FRIRW,0.536446084635589,0.4635539153644111,0
189,2157-MXBJS,0.5370435151414892,0.4629564848585109,0
190,6818-DJXAA,0.5371923621572705,0.4628076378427295,0
191,6204-IEUXJ,0.5373182781672592,0.46268172183274076,0
192,7272-QDCKA,0.5378520477235427,0.4621479522764574,0
193,7410-OIEDU,0.538358563983965,0.4616414360160351,0
194,9206-GVPEQ,0.5392147919570474,0.4607852080429527,0
195,3384-CTMSF,0.5400137093342684,0.4599862906657316,0
196,8676-OOQEJ,0.5400206861100079,0.4599793138899921,0
197,6522-YRBXD,0.5400744663539525,0.45992553364604744,0
198,2018-PZKMU,0.5402475005818144,0.4597524994181857,0
199,8654-DHAOW,0.5404710913336925,0.4595289086663074,0
200,9710-ZUSHQ,0.5405157032405041,0.4594842967594959,0
201,1723-HKXJQ,0.5406472736822838,0.4593527263177161,0
202,7181-OQCUT,0.5408877047474552,0.45911229525254477,0
203,1641-RQDAY,0.5408968320437914,0.45910316795620865,0
204,6542-LWGXJ,0.5412165101947617,0.45878348980523836,0
205,2626-URJFX,0.5412526915549757,0.4587473084450243,0
206,2606-RMDHZ,0.541304526651357,0.45869547334864297,0
207,5173-WXOQV,0.5417996417462886,0.4582003582537114,0
208,5485-WUYWF,0.541809616460099,0.45819038353990105,0
209,6646-JPPHA,0.5419907390405159,0.45800926095948413,0
210,2037-SGXHH,0.5421657083076837,0.45783429169231626,0
211,7129-CAKJW,0.5424959078409621,0.45750409215903787,0
212,3550-SAHFP,0.5426935494981033,0.45730645050189667,0
213,3197-ARFOY,0.5427403903872743,0.45725960961272566,0
214,3097-NNSPB,0.5427887368619975,0.45721126313800253,0
215,6481-ESCNL,0.5430337340308464,0.4569662659691536,0
216,2100-BDNSN,0.5431742219413469,0.45682577805865315,0
217,9600-NAXZN,0.5432139151237947,0.45678608487620526,0
218,2460-NGXBJ,0.5432314305808121,0.45676856941918786,0
219,5129-JLPIS,0.5433158938167961,0.45668410618320393,0
220,3955-JBZZM,0.5435224575201713,0.45647754247982875,0
221,3211-ILJTT,0.5438766777191517,0.45612332228084823,0
222,2108-XWMPY,0.544553333539098,0.455446666460902,0
223,9708-HPXWZ,0.5445959199672088,0.4554040800327912,0
224,0380-NEAVX,0.5446033913161215,0.4553966086838785,0
225,3500-RMZLT,0.5453400603997764,0.45465993960022355,0
226,2309-OSFEU,0.5457742769967642,0.4542257230032359,0
227,9732-KPKBW,0.545911995477794,0.454088004522206,0
228,3269-ATYWD,0.5461523987086564,0.4538476012913436,0
229,5895-QSXOD,0.5461564447499792,0.4538435552500208,0
230,8914-RBTSB,0.5462870929319223,0.4537129070680777,0
231,3312-ZWLGF,0.5466243010273901,0.4533756989726099,0
232,9169-BSVIN,0.5467875598527576,0.4532124401472423,0
233,4430-UZIPO,0.5470514905101804,0.4529485094898195,0
234,4238-JSSWH,0.5472278873861722,0.4527721126138277,0
235,0256-LTHVJ,0.5472594119475958,0.4527405880524042,0
236,4690-PKDQG,0.5476485607556091,0.4523514392443909,0
237,4570-QHXHL,0.5477827016589393,0.4522172983410607,0
238,4522-AKYLR,0.5478027571976736,0.45219724280232637,0
239,2091-RFFBA,0.5478041349695179,0.45219586503048215,0
240,5119-KEPFY,0.5479211286734991,0.452078871326501,0
241,2227-JRSJX,0.5482457084326628,0.4517542915673372,0
242,7905-TVXTA,0.5483103744670932,0.45168962553290676,0
243,2832-KJCRD,0.5486640278864063,0.4513359721135936,0
244,2782-LFZVW,0.5487648166424735,0.4512351833575266,0
245,5087-SUURX,0.5493137782332154,0.4506862217667846,0
246,9626-WEQRM,0.5495697378822569,0.45043026211774306,0
247,2657-ALMWY,0.5498565271664543,0.4501434728335457,0
248,2604-IJPDU,0.5498660712375515,0.4501339287624485,0
249,2403-BCASL,0.5499312584750321,0.4500687415249679,0
250,5233-AOZUF,0.5503526096162658,0.44964739038373425,0
251,3677-TNKIO,0.5503791258956248,0.4496208741043753,0
252,9054-FOWNV,0.550664740459885,0.44933525954011505,0
253,5144-TVGLP,0.5508797091180726,0.44912029088192745,0
254,3737-XBQDD,0.5511816268067069,0.44881837319329304,0
255,8938-UMKPI,0.5512340558207639,0.4487659441792361,0
256,1482-OXZSY,0.5514047095422282,0.4485952904577718,0
257,0265-EDXBD,0.5515564639379715,0.44844353606202847,0
258,4718-DHSMV,0.551814216223352,0.448185783776648,0
259,4116-TZAQJ,0.5518981312379531,0.44810186876204694,0
260,0311-QYWSS,0.5520305821956719,0.44796941780432814,0
261,7159-FVYPK,0.5520361352701566,0.44796386472984345,0
262,4472-LVYGI,0.5520473696228752,0.4479526303771248,0
263,2582-FFFZR,0.5520572656185513,0.4479427343814487,0
264,6729-GDNGC,0.5522063659571694,0.4477936340428305,0
265,5980-NOPLP,0.5522834425272558,0.4477165574727442,0
266,5175-AOBHI,0.5524303559102361,0.44756964408976385,0
267,0578-SKVMF,0.5529670843898449,0.4470329156101551,0
268,3956-MGXOG,0.5532377155435604,0.4467622844564397,0
269,6834-NXDCA,0.5535550474886137,0.4464449525113862,0
270,4223-WOZCM,0.5541002027155489,0.44589979728445106,0
271,3071-VBYPO,0.5546410342824517,0.4453589657175483,0
272,5707-ORNDZ,0.5548270661625752,0.4451729338374249,0
273,8189-XRIKE,0.5551171716008052,0.4448828283991948,0
274,5816-SCGFC,0.555247462771436,0.444752537228564,0
275,9921-QFQUL,0.555453455243796,0.444546544756204,0
276,1564-HJUVY,0.5556495687561869,0.4443504312438132,0
277,5716-LIBJC,0.5557823029981377,0.44421769700186226,0
278,1855-AGAWH,0.5562377520475039,0.443762247952496,0
279,3376-BMGFE,0.5569449694272444,0.44305503057275564,0
280,6304-IJFSQ,0.5571435121984971,0.44285648780150294,0
281,1730-ZMAME,0.5575892454568685,0.4424107545431315,0
282,0374-AACSZ,0.5576199247298083,0.44238007527019174,0
283,4566-QVRRW,0.5576988243236143,0.44230117567638577,0
284,8903-XEBGX,0.5577632844040938,0.4422367155959061,0
285,5419-KLXBN,0.557845475790985,0.442154524209015,0
286,9272-LSVYH,0.5578719837767596,0.44212801622324044,0
287,7798-JVXYM,0.5587467107834125,0.4412532892165875,0
288,4329-YPDDQ,0.5588101310914805,0.4411898689085195,0
289,9365-SRSZE,0.5590519128347486,0.44094808716525136,0
290,7579-OOPEC,0.559221505046466,0.4407784949535341,0
291,0623-GDISB,0.559805805525837,0.44019419447416297,0
292,0975-VOOVL,0.5601982310279452,0.43980176897205475,0
293,8937-RDTHP,0.5602047832336954,0.43979521676630456,0
294,7048-GXDAY,0.5608993319036414,0.4391006680963586,0
295,4208-UFFGW,0.5610352702668526,0.4389647297331473,0
296,7312-XSBAT,0.5614365391356511,0.4385634608643489,0
297,0212-ISBBF,0.5615191576177379,0.43848084238226215,0
298,5307-DZCVC,0.561541211059424,0.43845878894057594,0
299,2203-GHNWN,0.5619136299667795,0.43808637003322054,0
300,8120-JDCAM,0.5623790597299732,0.4376209402700268,0
301,7813-ZGGAW,0.5629360584202798,0.43706394157972017,0
302,9462-MJUAW,0.5631516826696763,0.43684831733032375,0
303,8229-TNIQA,0.5635693251547778,0.4364306748452222,0
304,6726-WEXXK,0.5636624442548186,0.43633755574518146,0
305,7421-ZLUPA,0.563761084535707,0.43623891546429305,0
306,0430-IHCDJ,0.5640367453096571,0.43596325469034286,0
307,0869-PAPRP,0.5643583704462192,0.4356416295537808,0
308,9314-QDMDW,0.5645524905859756,0.43544750941402444,0
309,0599-XNYDO,0.5650577988705913,0.43494220112940873,0
310,6145-NNPNO,0.5657731332733194,0.4342268667266806,0
311,5281-BUZGT,0.5659214016644148,0.43407859833558515,0
312,7978-DKUQH,0.5659606422615979,0.43403935773840213,0
313,0093-EXYQL,0.5660816553386125,0.43391834466138746,0
314,3069-SSVSN,0.5664204125592887,0.4335795874407114,0
315,8806-EAGWC,0.5664322522754328,0.43356774772456713,0
316,8614-VGMMV,0.5665040459297824,0.43349595407021757,0
317,1194-HVAIF,0.5667074206038137,0.43329257939618626,0
318,0621-TWIEM,0.5667207540128113,0.4332792459871887,0
319,2519-FAKOD,0.5672925791110458,0.4327074208889542,0
320,5857-TYBCJ,0.5674392510944217,0.43256074890557833,0
321,0362-ZBZWJ,0.5674966486421615,0.4325033513578385,0
322,9474-PHLYD,0.5678455400952718,0.4321544599047283,0
323,4016-BJKTZ,0.5678619089007197,0.43213809109928025,0
324,1541-ETJZO,0.5680313296764236,0.43196867032357644,0
325,1142-WACZW,0.5686034316934215,0.43139656830657847,0
326,6464-KEXXH,0.5690606979833044,0.4309393020166956,0
327,8212-CRQXP,0.5694681866942934,0.4305318133057065,0
328,6637-KYRCV,0.5694818442401866,0.4305181557598135,0
329,9530-EHPOH,0.5696201101148272,0.43037988988517284,0
330,7285-KLOTR,0.5696240937848884,0.4303759062151115,0
331,8286-AFUYI,0.5697932183193167,0.43020678168068327,0
332,5027-XWQHA,0.5700627760680804,0.4299372239319196,0
333,4080-IIARD,0.5704070074888727,0.42959299251112726,0
334,2675-OTVVJ,0.5708435183954987,0.42915648160450126,0
335,6859-RKMZJ,0.571190457784968,0.42880954221503204,0
336,1100-DDVRV,0.5714089081481915,0.4285910918518086,0
337,9348-YVOMK,0.571434100683728,0.4285658993162719,0
338,9661-ACXBS,0.5715418813802067,0.4284581186197934,0
339,4465-VDKIQ,0.5717085358407444,0.42829146415925556,0
340,8695-ARGXZ,0.5717434603774909,0.42825653962250915,0
341,2181-UAESM,0.5718272957744743,0.4281727042255257,0
342,5439-WIKXB,0.572080674173383,0.42791932582661696,0
343,2037-XJFUP,0.5721844320986726,0.4278155679013273,0
344,6854-EXGSF,0.5722442978018158,0.42775570219818415,0
345,7905-NJMXS,0.5723364199217026,0.4276635800782974,0
346,3325-FUYCG,0.5723804690569118,0.42761953094308824,0
347,0504-HHAPI,0.572557145041702,0.427442854958298,0
348,2325-WINES,0.572562020661969,0.427437979338031,0
349,1644-IRKSF,0.5732454225671115,0.4267545774328884,0
350,0867-LDTTC,0.573248453578505,0.426751546421495,0
351,4468-KAZHE,0.5735093599527743,0.4264906400472257,0
352,9108-EJFJP,0.5735631822907894,0.42643681770921066,0
353,7596-LDUXP,0.5738638548372156,0.4261361451627844,0
354,0434-CSFON,0.5746135292317645,0.4253864707682355,0
355,5934-RMPOV,0.5749503095740176,0.4250496904259824,0
356,5998-VVEJY,0.575421078506977,0.424578921493023,0
357,9191-MYQKX,0.5758518578398093,0.42414814216019064,0
358,3002-WQZWT,0.5760081518078458,0.4239918481921542,0
359,2587-EKXTS,0.5760130939839883,0.4239869060160118,0
360,3055-MJDSB,0.5765815943199363,0.4234184056800637,0
361,1421-HCERK,0.5767304207944559,0.42326957920554403,0
362,6646-VRFOL,0.5768807388266471,0.42311926117335286,0
363,6817-WTYHE,0.5773565786649778,0.4226434213350222,0
364,0027-KWYKW,0.5773911393470847,0.42260886065291525,0
365,9261-WDCAF,0.5774023007174527,0.42259769928254737,0
366,9465-RWMXL,0.577403661749504,0.4225963382504961,0
367,8158-WPEZG,0.5774110156207511,0.42258898437924886,0
368,8637-XJIVR,0.577444673063392,0.422555326936608,0
369,5175-WLYXL,0.577464572782449,0.42253542721755094,0
370,7794-JASDG,0.5777510281507212,0.4222489718492788,0
371,5999-LCXAO,0.5778503212721587,0.42214967872784126,0
372,8327-LZKAS,0.5781658583647147,0.42183414163528526,0
373,9445-SZLCH,0.5782213374302512,0.4217786625697488,0
374,2842-JTCCU,0.5784100680658448,0.4215899319341551,0
375,5204-QZXPU,0.578682991607661,0.42131700839233904,0
376,6599-GZWCM,0.5788160600129306,0.4211839399870693,0
377,2474-BRUCM,0.579004409107245,0.420995590892755,0
378,1173-NOEYG,0.579084577154326,0.4209154228456739,0
379,6656-JWRQX,0.5790848023784283,0.42091519762157176,0
380,0402-CQAJN,0.5791131793700288,0.4208868206299712,0
381,5493-SDRDQ,0.5799122748904542,0.4200877251095458,0
382,2640-PMGFL,0.5799482803951286,0.4200517196048715,0
383,7055-HNEOJ,0.5801878702351373,0.41981212976486276,0
384,7056-IMHCC,0.5805496733700252,0.41945032662997483,0
385,8242-JSVBO,0.5805899539043851,0.41941004609561494,0
386,8757-TFHHJ,0.5809213815975103,0.41907861840248967,0
387,0587-DMGBH,0.5809415190956274,0.4190584809043726,0
388,2974-GGUXS,0.5810996535218995,0.41890034647810054,0
389,3446-QDSZF,0.5812109649388338,0.41878903506116616,0
390,8064-RAVOH,0.5813379502578173,0.41866204974218274,0
391,2495-KZNFB,0.5813860889079883,0.4186139110920117,0
392,8819-IMISP,0.5814349971743563,0.4185650028256437,0
393,6789-HJBWG,0.5816999478579876,0.4183000521420123,0
394,7636-OWBPG,0.5818130541674109,0.4181869458325891,0
395,6537-OTKMY,0.5818984415130006,0.41810155848699937,0
396,8212-DJRCH,0.5821170697733622,0.4178829302266378,0
397,9780-FKVVF,0.5821763958467113,0.4178236041532887,0
398,8818-XYFCQ,0.5822074038253438,0.41779259617465625,0
399,7734-DBOAI,0.5826119672828813,0.4173880327171186,0
400,3351-NGXYI,0.5826893037295999,0.41731069627040007,0
401,1818-ESQMW,0.5827989702621899,0.4172010297378102,0
402,3665-JATSN,0.582959508049268,0.417040491950732,0
403,9448-REEVD,0.5830051765896694,0.41699482341033056,0
404,5686-CMAWK,0.5830866820804086,0.41691331791959135,0
405,1582-RAFML,0.5832124215675085,0.4167875784324914,0
406,1918-ZBFQJ,0.5834296323228207,0.41657036767717925,0
407,3733-LSYCE,0.583819335703347,0.41618066429665307,0
408,4480-MBMLB,0.5838423004876646,0.4161576995123354,0
409,7729-JTEEC,0.5839289626443109,0.4160710373556891,0
410,4391-LNRXK,0.5841722896494698,0.41582771035053023,0
411,1816-FLZDK,0.5842286597326058,0.41577134026739415,0
412,1635-FJFCC,0.584444158809484,0.41555584119051603,0
413,0295-QVKPB,0.5844492288944431,0.41555077110555694,0
414,5022-JNQEQ,0.5846641972164244,0.4153358027835757,0
415,8388-FYNPZ,0.5848704925199796,0.4151295074800204,0
416,5515-RUGKN,0.5848810723868525,0.4151189276131475,0
417,1794-HBQTJ,0.5850612612710995,0.41493873872890047,0
418,4729-XKASR,0.5852081693653215,0.41479183063467845,0
419,2672-OJQZP,0.5853276055923717,0.41467239440762826,0
420,7892-POOKP,0.5854164254396201,0.4145835745603798,0
421,3331-HQDTW,0.5855021062764645,0.4144978937235355,0
422,4918-QLLIW,0.5855031151070175,0.41449688489298253,0
423,9526-JAWYF,0.5855844062911175,0.4144155937088824,0
424,2683-BPJSO,0.5855926284946373,0.4144073715053627,0
425,0786-VSSUD,0.5857519760944128,0.41424802390558724,0
426,5149-TGWDZ,0.5864052632476412,0.4135947367523588,0
427,0415-MOSGF,0.5864605767462303,0.4135394232537697,0
428,2833-SLKDQ,0.5866187559818087,0.4133812440181913,0
429,8155-IBNHG,0.5866600249785773,0.4133399750214227,0
430,1406-PUQVY,0.5869376969640122,0.4130623030359878,0
431,8257-RZAHR,0.5871047059435313,0.4128952940564688,0
432,7754-IXRMC,0.5875415463567437,0.41245845364325623,0
433,4146-SVFUD,0.5877673712290246,0.4122326287709754,0
434,0431-APWVY,0.5878369630743157,0.4121630369256844,0
435,3345-PBBFH,0.5880780401707941,0.4119219598292059,0
436,6243-OZGFH,0.5881602581443314,0.41183974185566863,0
437,9898-KZQDZ,0.5882012091501457,0.41179879084985427,0
438,9254-RBFON,0.5882149511788383,0.41178504882116174,0
439,5099-BAILX,0.5884084120708564,0.41159158792914363,0
440,5392-AKEMH,0.5889745757702791,0.4110254242297208,0
441,6537-QLGEX,0.5892111924622789,0.41078880753772107,0
442,1833-TCXKK,0.5892213285232035,0.4107786714767964,0
443,8981-FJGLA,0.5893095884667584,0.4106904115332416,0
444,4860-IJUDE,0.5895537725771731,0.4104462274228269,0
445,7054-LGEQW,0.5903304702047858,0.4096695297952142,0
446,9244-ZVAPM,0.5905271088350644,0.40947289116493557,0
447,4526-ZJJTM,0.5907116399885999,0.40928836001140007,0
448,3656-TKRVZ,0.5907127590637207,0.40928724093627933,0
449,7748-UMTRK,0.590809326929471,0.4091906730705291,0
450,2826-DXLQO,0.5911302273601932,0.40886977263980684,0
451,4484-GLZOU,0.5918252302662435,0.40817476973375655,0
